1950,classical,4.790419161676647e-05,9.580838323353294e-05
1960,classical,0.0011749294414422564,0.0009716494639959478
1970,classical,0.0020451670157318027,0.0010985822166911688
1980,classical,0.00417383798982489,0.00245535119902504
1990,classical,0.011238358276115709,0.0017427263850557752
2000,classical,0.027949247806739835,0.012775246704809645
2010,classical,0.00023335996507672414,0.0002933283936585892
all,classical,0.1021784173821582,0.023319736166631404
1950,oldies,0.0008634741495290409,0.0012701182658927464
1960,oldies,0.007077456102120851,0.005894197479276479
1970,oldies,0.004894780703788908,0.0025300939386901297
1980,oldies,0.005942958265295592,0.0033869653859467837
1990,oldies,0.010928150118855656,0.00734456644122196
2000,oldies,0.008030928648397797,0.00516463002156446
2010,oldies,0.000399903981712396,0.0005541501014621319
all,oldies,0.0798562702159032,0.03466526407242803
1950,dub,0.00024071965851107675,0.0002517951095059774
1960,dub,0.0006656963900548667,0.0007160701015372783
1970,dub,0.0018238230141319103,0.0016800876343561412
1980,dub,0.005016587852286585,0.0032264752068460836
1990,dub,0.02043033586852786,0.008165172353038345
2000,dub,0.03696444159250307,0.015528689842247145
2010,dub,0.0009999831237534546,0.0010542683266348944
all,dub,0.14015722385795798,0.054223945097935496
1950,new wave,0.00023952095808383233,0.00047904191616766467
1960,new wave,0.001443889173263499,0.0010664974325236417
1970,new wave,0.004653308683795517,0.0025245590953441063
1980,new wave,0.011058985724381382,0.006066170704354691
1990,new wave,0.018494125526714606,0.0054193926835273245
2000,new wave,0.02631070746236296,0.001992205121381448
2010,new wave,0.0006054877735658526,0.0005416029857972266
all,new wave,0.10811647546446261,0.006381048038512636
1950,soft rock,0.00038323353293413174,0.0007664670658682635
1960,soft rock,0.006489837477760507,0.0048438824007378915
1970,soft rock,0.003924542376310248,0.002068347534478821
1980,soft rock,0.00818623457200152,0.00523390118794672
1990,soft rock,0.019152670999569493,0.0073925421016515875
2000,soft rock,0.020513860957513206,0.003094277255409835
2010,soft rock,0.0003095042300036567,0.00038066785660573817
all,soft rock,0.10270429646395404,0.009539785526875934
1950,blues-rock,0.00032916834831025706,0.000412110801563109
1960,blues-rock,0.006121323331695081,0.004274645166825903
1970,blues-rock,0.007233383932499499,0.004355034650146414
