1950,classical,3.292939936775553e-05,8.712300154980869e-05
1960,classical,0.0010225140654742042,0.0011057875750035456
1970,classical,0.002300670123523578,0.00159626465543367
1980,classical,0.004398836876901525,0.0023461585222434122
1990,classical,0.021753280395890032,0.03401632482452348
2000,classical,0.01780919042313763,0.009277133886105121
2010,classical,0.00014842154642375413,0.00025923532546880584
all,classical,0.10564972119660158,0.04817141859396504
1950,oldies,0.0008691458770027827,0.0012401156633783236
1960,oldies,0.005029589961938694,0.005224337602760644
1970,oldies,0.0045635361597390935,0.003339667269845361
1980,oldies,0.006180594074007709,0.003875581039364128
1990,oldies,0.01034220701066023,0.007419860126819181
2000,oldies,0.008717065829244057,0.0054624614756116395
2010,oldies,0.0002429131460366306,0.0003661826218170291
all,oldies,0.08706808288411899,0.031281150122154676
1950,dub,0.00016491879790613698,0.00023569760669068244
1960,dub,0.0005347744443856912,0.0008235163446416013
1970,dub,0.0029319058095417204,0.0023162852950529503
1980,dub,0.005580355304177311,0.0033264054574937167
1990,dub,0.015134322838684785,0.00888538789513985
2000,dub,0.032585750920130566,0.01789620776835276
2010,dub,0.001217501397482375,0.0012302979862060448
all,dub,0.15229630727745133,0.08081591952030401
1950,new wave,0.00016464699683877766,0.0004356150077490435
1960,new wave,0.0019828772818834433,0.0012861417569078124
1970,new wave,0.005718567822394903,0.003168877391936942
1980,new wave,0.0115992686598306,0.005854854470531779
1990,new wave,0.01660225200843069,0.007597466901147451
2000,new wave,0.024597084912981952,0.011848366084563342
2010,new wave,0.0009080488683088778,0.001174198669115682
all,new wave,0.1266073408956981,0.037881471352406985
1950,soft rock,0.00026343519494204424,0.0006969840123984695
1960,soft rock,0.004378119441767346,0.003871143541581092
1970,soft rock,0.003955472749047295,0.002498883559661082
1980,soft rock,0.010275387625561166,0.0056618038663082204
1990,soft rock,0.0171348393968794,0.008028689410746038
2000,soft rock,0.02002952193520308,0.01086301869726947
2010,soft rock,0.0011190663399410416,0.0023093729234891502
all,soft rock,0.11176908693005358,0.016608630990691212
1950,blues-rock,0.00021428034515926517,0.0003839440011165584
1960,blues-rock,0.004164317595145789,0.0032081873695427297
1970,blues-rock,0.007686528959094604,0.0045934206127405675
1980,blues-rock,0.007164310328879587,0.004458949255858074
1990,blues-rock,0.014770823310962949,0.007403594519604254
2000,blues-rock,0.016716640250289957,0.007878841964802367
2010,blues-rock,0.0008869832172687454,0.0010995645863735052
all,blues-rock,0.10838093590497908,0.013644285941566432
1950,synthpop,4.9426650850138396e-05,0.00013077062628828542
1960,synthpop,0.002096223397778731,0.0018884656326782945
1970,synthpop,0.003051411367341431,0.002280019729592206
1980,synthpop,0.009621346287512413,0.005062301370370926
1990,synthpop,0.030197038155883586,0.03127368113833529
2000,synthpop,0.025051825847811716,0.011591700256888604
2010,synthpop,0.001185196939743912,0.0022771692282266
all,synthpop,0.13626719250743075,0.04159420677811256
1950,chill-out,4.9426650850138396e-05,0.00013077062628828542
1960,chill-out,0.0009641159751533675,0.0010521850886220877
1970,chill-out,0.0016687099100606126,0.0010592506028139878
1980,chill-out,0.005474838445846803,0.0024148822651911574
1990,chill-out,0.017193616520282534,0.0067897563902954376
2000,chill-out,0.03707816460342521,0.01681380174616844
2010,chill-out,0.0008494854183432404,0.0012206287911209434
all,chill-out,0.14048333176829858,0.04321350157565387
1950,heavy metal,0.0,0.0
1960,heavy metal,0.0004171057253249034,0.0007851051432318082
1970,heavy metal,0.0036889737002287573,0.0023004339531557945
1980,heavy metal,0.00831914147434314,0.0035965437312891215
1990,heavy metal,0.016881233248465792,0.007531231710002123
2000,heavy metal,0.03304855080046457,0.018794543571403956
2010,heavy metal,0.000692126092454595,0.0009587869358374434
all,heavy metal,0.12833441561133918,0.039886296328120976
1950,folk rock,0.00047771554010130946,0.0010370566792645066
1960,folk rock,0.0038167086654116887,0.0027221961323664833
1970,folk rock,0.00640288750608109,0.0033114654848499974
1980,folk rock,0.0067488843450697195,0.004097822718498596
1990,folk rock,0.01606904921461537,0.007588652882021866
2000,folk rock,0.02765599438009249,0.014238552797632026
2010,folk rock,0.0018953325071818868,0.003376428538467089
all,folk rock,0.12150733623043726,0.01429381059958072
1950,90s,6.585879873551106e-05,0.00017424600309961738
1960,90s,0.000549301821333634,0.0008037679240313464
1970,90s,0.0026508353601973605,0.0014055838742488102
1980,90s,0.00964100899017228,0.004718242649567898
1990,90s,0.029376032686162946,0.01366657592097628
2000,90s,0.025630176478207638,0.011085659555692753
2010,90s,0.0017965443090786203,0.003403353275241266
all,90s,0.1296299496734709,0.019367246623451587
1950,techno,0.00016464699683877766,0.0004356150077490435
1960,techno,0.000886323712886521,0.000957766551728364
1970,techno,0.0011288931791861656,0.0009808896761787347
1980,techno,0.006861826759364122,0.005309399066002089
1990,techno,0.034023541632348026,0.03120852304080065
2000,techno,0.04245461916258081,0.02808722381617349
2010,techno,0.001700944420080498,0.0015818918111947134
all,techno,0.2040755434280764,0.12551658591958653
1950,germany,6.585879873551106e-05,0.00017424600309961738
1960,germany,0.0033543201080689115,0.0026965018565863114
1970,germany,0.00486361533594289,0.0032625684920969543
1980,germany,0.007740995305443545,0.003427821891109936
1990,germany,0.030577033790694527,0.030679343948833145
2000,germany,0.030270106171707077,0.015140208335809549
2010,germany,0.0013327217434710142,0.0011571278486785864
all,germany,0.14973825121559753,0.04328133968987517
1950,r&b,0.00044478614073355395,0.000952021238845055
1960,r&b,0.0025159333949956366,0.0028779568790161963
1970,r&b,0.002697137075482848,0.0018411403451668374
1980,r&b,0.0037384443746567744,0.002635457130711471
1990,r&b,0.010951183470287302,0.007806091437074784
2000,r&b,0.024470435967576084,0.010775099804110254
2010,r&b,0.00045269019523515655,0.0006506942434545546
all,r&b,0.11573221670979218,0.04842870143944574
1950,electronica,0.00016491879790613698,0.00023569760669068244
1960,electronica,0.0009097075298047815,0.0010287426690223018
1970,electronica,0.0011788702072436392,0.0009596612024271385
1980,electronica,0.006112585530155233,0.003709542174800757
1990,electronica,0.02205644593483185,0.01569293661143526
2000,electronica,0.05088082302078959,0.02631096377743628
2010,electronica,0.00151360849567133,0.0014868604717612826
all,electronica,0.17587300571635894,0.07844901353960378
1950,female vocalist,0.00014842154642375413,0.00025923532546880584
1960,female vocalist,0.0017123094120639955,0.0024305916770186813
1970,female vocalist,0.0014612855894931467,0.001727825019422175
1980,female vocalist,0.004325861200680098,0.003473488334678558
1990,female vocalist,0.014814827350691591,0.007049097776109184
2000,female vocalist,0.03465230050273591,0.013825995214706727
2010,female vocalist,0.0015102594385280872,0.0022328115946236697
all,female vocalist,0.11865667906899813,0.04645853161990707
1950,ballad,0.00026343519494204424,0.0006969840123984695
1960,ballad,0.0034735113336683576,0.003703901261179972
1970,ballad,0.00463588897647405,0.0028946012072540994
1980,ballad,0.008916032079584064,0.0055512640749363455
1990,ballad,0.017085615108225174,0.0084852543109105
2000,ballad,0.02741460647419886,0.013110729413450841
2010,ballad,0.001041278689280897,0.002320026211289725
all,ballad,0.12992168579604668,0.0212051597373893
1950,hardcore,0.0,0.0
1960,hardcore,0.00016471210043578785,0.0002928220910270858
1970,hardcore,0.0033373601554403083,0.0028329258208143267
1980,hardcore,0.007113742994453862,0.003931282050050875
1990,hardcore,0.019384252825211175,0.01029319757185208
2000,hardcore,0.04159256882735084,0.01823598225558384
2010,hardcore,0.0005599951000428746,0.0009721998364063336
all,hardcore,0.1525928529132368,0.03309719029917831
1950,electro,0.00016464699683877766,0.0004356150077490435
1960,electro,0.000633769339959307,0.000935457436582025
1970,electro,0.0011078926317430436,0.000918455052228402
1980,electro,0.00877293652165586,0.005094968014942771
1990,electro,0.017978972942412103,0.010206874272796165
2000,electro,0.04873438818524045,0.025366227935649265
2010,electro,0.0015142028964565443,0.001195456676874714
all,electro,0.20980635088695843,0.11341137679533243
1950,easy listening,0.0009018685789001891,0.0013496912866181408
1960,easy listening,0.003294960171454413,0.003790302980096871
1970,easy listening,0.0038833266348793664,0.002032273745548061
1980,easy listening,0.006970971612941202,0.0034652653867312936
1990,easy listening,0.029518261320524528,0.03170302278446992
2000,easy listening,0.022894256408083163,0.009041266814334148
2010,easy listening,0.001444335536195566,0.0022587490582609924
all,easy listening,0.15961759969845596,0.07034272318633544
1950,disco,0.0003459979426302873,0.0007000022125789969
1960,disco,0.0023149210877974596,0.0029662144541248003
1970,disco,0.00504639826938248,0.0037219469381077003
1980,disco,0.009448192277308998,0.005906563537383694
1990,disco,0.02020102723119225,0.01098788200611714
2000,disco,0.03289941781946441,0.017172339518146406
2010,disco,0.0014611351295893864,0.0022504245577139093
all,disco,0.18170142546513413,0.06495799121306516
1950,80s,9.87881981032666e-05,0.0002613690046494261
1960,80s,0.0010558109103504076,0.0009313109453108887
1970,80s,0.007374900095527861,0.0030881263884063007
1980,80s,0.020385978004089308,0.008751125419607889
1990,80s,0.028209822937595674,0.012942863458886462
2000,80s,0.02545420574264189,0.012578145144526471
2010,80s,0.0008705510693833728,0.0011097499459733478
all,80s,0.15342141982343716,0.02631289794338452
1950,indie rock,0.00023050579557428873,0.0006098610108486609
1960,indie rock,0.0026263989017625946,0.0017410082310216582
1970,indie rock,0.004195016580134266,0.002628026153638511
1980,indie rock,0.009198610649986156,0.005481869771939886
1990,indie rock,0.03415635395483109,0.02932220059031355
2000,indie rock,0.051074812150825995,0.02491094097010784
2010,indie rock,0.0018665581124311826,0.003423576154964039
all,indie rock,0.18031646076962837,0.05931421872571107
1950,house,0.00024720974452702073,0.0004585730794560151
1960,house,0.0004899161930933022,0.0006237076197243241
1970,house,0.0020657164422457474,0.0014736986143272831
1980,house,0.00780787218294263,0.0036739838744793475
1990,house,0.03202186504354483,0.030639685270368755
2000,house,0.038717530006796466,0.023023392587188038
2010,house,0.001779245959340674,0.0021814395559449358
all,house,0.22731853668042118,0.14676924086659646
1950,male vocalist,0.00044478614073355395,0.000952021238845055
1960,male vocalist,0.003962812045957314,0.002793508953631797
1970,male vocalist,0.005512925796339278,0.0031516257623108307
1980,male vocalist,0.0069943745840242225,0.0038174151704648716
1990,male vocalist,0.01788624175788457,0.007927001545840686
2000,male vocalist,0.028990064375736226,0.019172001224137834
2010,male vocalist,0.001543602232836541,0.002258940295758007
all,male vocalist,0.1604018633322492,0.038113700986580686
1950,vocal,0.00047771554010130946,0.0010370566792645066
