1950,classical,5.2709255745308875e-05,9.129510898001673e-05
1960,classical,0.0015616852603958272,0.0009346444069368544
1970,classical,0.0029205032489025722,0.0010106237257868785
1980,classical,0.005253287494161798,0.00154217297908727
1990,classical,0.009960382963459052,0.0032394253905182603
2000,classical,0.021770230463675922,0.005074535351609666
2010,classical,0.0002808571079818458,0.00029780251797275253
all,classical,0.09586044244371503,0.01790176125392094
1950,oldies,0.0009873326739669726,0.0011611770947976662
1960,oldies,0.005909929946201343,0.004939261012770689
1970,oldies,0.005427872235080217,0.0020483630037660527
1980,oldies,0.006263384063570743,0.0036238526231663418
1990,oldies,0.01123716124987549,0.0075636986861691135
2000,oldies,0.009182224483140645,0.004385702071229979
2010,oldies,0.0002006382498281491,0.000241638789171438
all,oldies,0.0806464100770864,0.03605356601817035
1950,dub,0.00030211234927795703,0.0002546349992131088
1960,dub,0.0007938064802410383,0.000654792748217834
1970,dub,0.0021832733488542475,0.0013543028479359516
1980,dub,0.005326527783871019,0.0020616067362804473
1990,dub,0.017869045858137065,0.0050576386960280596
2000,dub,0.038324402169239824,0.017929225389750825
2010,dub,0.0011510676825763808,0.0007615854727336689
all,dub,0.13589344669510062,0.056727555609066144
1950,new wave,0.00026354627872654437,0.0004564755449000836
1960,new wave,0.0018889972630107051,0.0009088369474365753
1970,new wave,0.005763020501129509,0.0009210643061842395
1980,new wave,0.011729276531340859,0.0053876185158726825
1990,new wave,0.018915576918496643,0.003692489501496138
2000,new wave,0.026100970556770086,0.0019638206741262334
2010,new wave,0.0007348428633834529,0.0004594291364920918
all,new wave,0.10895600989436882,0.00644783882738302
1950,soft rock,0.000421674045962471,0.0007303608718401338
1960,soft rock,0.005471750205326305,0.003693180560990946
1970,soft rock,0.004554571104017681,0.0002520647470105595
1980,soft rock,0.009342925335346386,0.004533656273019489
1990,soft rock,0.018256438136418363,0.005637588579806965
2000,soft rock,0.020077490493964904,0.0017932825893581053
2010,soft rock,0.00035876601706407574,0.00036963210791242607
all,soft rock,0.10268353842291013,0.01161833159523041
1950,blues-rock,0.00038627561947246356,0.0003895060351198328
1960,blues-rock,0.005113841883252167,0.002629263710451979
1970,blues-rock,0.00846965257064718,0.002605263849846605
1980,blues-rock,0.0068842441052798355,0.004246479286110724
1990,blues-rock,0.015289220696401538,0.0038829749231674084
2000,blues-rock,0.016294770615843827,0.004261252481491314
2010,blues-rock,0.000783607707087952,0.0005031640550207878
all,blues-rock,0.10259138087467727,0.01555365857356431
1950,synthpop,7.396449704142012e-05,0.00012811026683201755
1960,synthpop,0.0020660177618240716,0.0017324388956747767
1970,synthpop,0.0027183356573994896,0.0018837949947218473
1980,synthpop,0.008991401022625136,0.0047059766905673366
1990,synthpop,0.019825077770974787,0.004958295996265386
2000,synthpop,0.030629663014593918,0.009545313152867035
2010,synthpop,0.0004012764996562982,0.000483277578342876
all,synthpop,0.13131696343176252,0.033055437910314886
1950,chill-out,7.396449704142012e-05,0.00012811026683201755
1960,chill-out,0.0009731894887730762,0.0007301037283021719
1970,chill-out,0.002022783071899649,0.00036917746152984385
1980,chill-out,0.005796966673537988,0.001634541524231734
1990,chill-out,0.021602947999244112,0.0033913665803968355
2000,chill-out,0.04391410764198231,0.012070873649535142
2010,chill-out,0.00043273051410549584,0.00043301291991533253
all,chill-out,0.13594673720489722,0.03949038677051944
1950,heavy metal,0.0,0.0
1960,heavy metal,0.0007639343681139788,0.0009043671682586736
1970,heavy metal,0.004582938401416008,0.0008177225883843073
1980,heavy metal,0.009419871428144266,0.0016478781592118854
1990,heavy metal,0.01759838719064598,0.0029529831595536266
2000,heavy metal,0.03410666039601963,0.011161746701679406
2010,heavy metal,0.0012753018380510333,0.0008887584626679429
all,heavy metal,0.1112299471986331,0.008553866335192244
