1950,classical,2.5195263290501386e-05,7.126296610597607e-05
1960,classical,0.0007639903174925539,0.001024877730928772
1970,classical,0.002429223148601158,0.0020932844003349795
1980,classical,0.003504783956169419,0.0028611178455862796
1990,classical,0.01745530494949657,0.019782694957240485
2000,classical,0.015144614488251908,0.011684195227500036
2010,classical,0.0002259215077991878,0.0004991116579909827
all,classical,0.09076569733534806,0.05036742268213396
1950,oldies,0.0006338824655472784,0.001135870442074957
1960,oldies,0.011729309672057563,0.019955981165560605
1970,oldies,0.004086526559175399,0.0032750775899497747
1980,oldies,0.0037468741404933703,0.003931336005132298
1990,oldies,0.009021362676957837,0.007878715790794405
2000,oldies,0.010066359777829856,0.010602661013247364
2010,oldies,8.128905581101143e-05,0.00015759888294194946
all,oldies,0.09093606522454342,0.07357998374127502
1950,dub,7.558578987150416e-05,0.0002137888983179282
1960,dub,0.0005851943216210391,0.0010731146732057475
1970,dub,0.0015386327495320938,0.0014976591176867173
1980,dub,0.003968698955781823,0.003552019918991461
1990,dub,0.01956267397793364,0.02047504142553361
2000,dub,0.03548414380631224,0.03069434556557381
2010,dub,0.0005543427456965632,0.0007398527194428629
all,dub,0.23586607806881643,0.27322235440714043
1950,new wave,0.00012597631645250694,0.0003563148305298804
1960,new wave,0.001282467136651015,0.0012511205370309198
1970,new wave,0.004283934749152377,0.0033756219706973577
1980,new wave,0.009310993819948201,0.00704271818603406
1990,new wave,0.024285522020373224,0.030330424302433608
2000,new wave,0.02785106718681952,0.01655800490419566
2010,new wave,0.0002747656966630429,0.0005173576927720625
all,new wave,0.22087045972834968,0.27712459725682986
1950,soft rock,0.00020156210632401108,0.0005701037288478086
1960,soft rock,0.010830496311279518,0.020002890309212214
1970,soft rock,0.0034281286472153277,0.002615302440239737
1980,soft rock,0.007398451201239676,0.006444365535849972
1990,soft rock,0.021396652137458706,0.01982980081149588
2000,soft rock,0.027270364615954605,0.023147219455873735
2010,soft rock,0.00048441326845903365,0.0009925407412211661
all,soft rock,0.21419370321579678,0.27846236225728765
1950,blues-rock,0.00012597631645250694,0.0003563148305298804
1960,blues-rock,0.010490005018906838,0.020043844682133
1970,blues-rock,0.005946377896253746,0.005030790317004618
1980,blues-rock,0.005091294380542019,0.004122153579020176
1990,blues-rock,0.020005577090620303,0.02016320967630084
2000,blues-rock,0.011306306330178739,0.008790465936002472
2010,blues-rock,0.0005771088561490596,0.0010077826082322216
all,blues-rock,0.1100364522201996,0.06570118810087541
1950,synthpop,2.5195263290501386e-05,7.126296610597607e-05
1960,synthpop,0.0014384194097403864,0.0016574800146383192
1970,synthpop,0.002167725423284836,0.0018735368016030995
1980,synthpop,0.007561730690315349,0.006249029175680244
1990,synthpop,0.025386416344925125,0.017581012852405868
2000,synthpop,0.028538298432842613,0.02140816074785333
2010,synthpop,0.00031861709548921375,0.0005253269163916665
all,synthpop,0.11441363359740281,0.046809238487759273
1950,chill-out,2.5195263290501386e-05,7.126296610597607e-05
1960,chill-out,0.0011865065343076595,0.0013262944405116484
1970,chill-out,0.0017734195328648805,0.0018481671874004265
1980,chill-out,0.003924848639292256,0.003569840866782363
1990,chill-out,0.023757478900031784,0.03069759010360944
2000,chill-out,0.04705812345549218,0.02786548198902209
2010,chill-out,0.00033810909284020786,0.0005373673265489121
all,chill-out,0.23415831559983052,0.2734683583049382
1950,heavy metal,0.0,0.0
1960,heavy metal,0.007508188460569413,0.020917592546000303
1970,heavy metal,0.0029210746542172993,0.0028755813514884996
1980,heavy metal,0.006160066108806766,0.004910660082780476
1990,heavy metal,0.01296941826617092,0.009646779523626567
2000,heavy metal,0.023805839002631043,0.017829906460538843
2010,heavy metal,0.0005876795262127494,0.0008390661690395675
all,heavy metal,0.2137767554736282,0.27994136093591504
1950,folk rock,0.00032753842277651805,0.000926418559377689
1960,folk rock,0.003296246066580165,0.0030561443906922192
1970,folk rock,0.00469131588320667,0.0040600366475069495
1980,folk rock,0.005567263140348309,0.004666458049104629
1990,folk rock,0.01614910623480792,0.010899140839514985
2000,folk rock,0.02314603485541429,0.013466544491894055
2010,folk rock,0.000833928893178256,0.001059310920898605
all,folk rock,0.20054386152186837,0.2856527726668874
1950,90s,5.039052658100277e-05,0.00014252593221195214
1960,90s,0.007689422707727105,0.020857546605981166
1970,90s,0.0016384912301009552,0.001611533840565517
1980,90s,0.006724723486445493,0.005468789652152112
1990,90s,0.02678378193928836,0.016229216866251808
2000,90s,0.028786880323141813,0.017802783664676018
2010,90s,0.0002918754944815647,0.0006223011548104342
all,90s,0.11720873403701863,0.053636513104712846
1950,techno,0.00012597631645250694,0.0003563148305298804
1960,techno,0.008161562923467685,0.020714853195910737
1970,techno,0.0010070470158398544,0.0012280443795459192
1980,techno,0.005464683895305546,0.005529400619616155
1990,techno,0.038642326602795235,0.038975466005768976
2000,techno,0.04613706895520812,0.04373275896679154
2010,techno,0.0009850913744730916,0.0013778201922208778
all,techno,0.19384776409753884,0.13195641392435906
1950,germany,5.039052658100277e-05,0.00014252593221195214
1960,germany,0.009791207426735655,0.02018476886277352
1970,germany,0.0033535631687016823,0.0036899826502402944
1980,germany,0.005735847509336898,0.004517143884297441
1990,germany,0.020178156346066775,0.01880059837793036
2000,germany,0.02268820147107891,0.017753701583645698
2010,germany,0.0009769589556955793,0.0010391359083270258
all,germany,0.12733152838006168,0.07269792646471429
1950,r&b,0.0003023431594860166,0.0008551555932717128
1960,r&b,0.0025729981781980682,0.0029427874690523153
1970,r&b,0.0013201638436327095,0.0018148944590559287
1980,r&b,0.0023726339887454734,0.002611737305143851
1990,r&b,0.014098472546285244,0.010975940571005073
2000,r&b,0.025243742954499587,0.01890772957691057
2010,r&b,0.00062904572044721,0.0010453719316873044
all,r&b,0.12410756126706973,0.0530811079579762
1950,electronica,7.558578987150416e-05,0.0002137888983179282
1960,electronica,0.0010361708163799759,0.0011655166026134129
1970,electronica,0.001190607410776314,0.0010677399423337443
1980,electronica,0.004847964267455169,0.004526907215599075
1990,electronica,0.03580177555907002,0.03224195885409367
2000,electronica,0.06511918994191356,0.046362264770283504
2010,electronica,0.001235341624723342,0.0013807067965833915
all,electronica,0.18751305768617813,0.11757452798145307
1950,female vocalist,8.128905581101143e-05,0.00015759888294194946
1960,female vocalist,0.001564404824641066,0.002258419255550209
1970,female vocalist,0.0012664052973391392,0.00207507684242116
1980,female vocalist,0.003701858495695224,0.0037007603764645743
1990,female vocalist,0.011699607094261854,0.009049044015099272
2000,female vocalist,0.030175659466599097,0.016766126717753738
2010,female vocalist,0.0006315309250389202,0.0010334463189440586
all,female vocalist,0.10227701310906677,0.05654431305616031
1950,ballad,0.00020156210632401108,0.0005701037288478086
1960,ballad,0.002803700379343619,0.0034173616652892203
1970,ballad,0.0036817397213449,0.0032256173377733463
1980,ballad,0.007593566156881197,0.0066470704638880935
1990,ballad,0.014432333816167355,0.01068337629684707
2000,ballad,0.029455779308947487,0.029838696439937376
2010,ballad,0.00013738284833152145,0.0002586788463860312
all,ballad,0.21652174600621044,0.2806121408842815
1950,hardcore,0.0,0.0
1960,hardcore,0.00011218758504102008,0.0002112739458462822
1970,hardcore,0.002511208315571297,0.002869022590253523
1980,hardcore,0.004515528863866958,0.0039540256282048734
1990,hardcore,0.022582018736187377,0.020363906517870466
2000,hardcore,0.03813814129540197,0.023658974528572563
2010,hardcore,0.00039265654764357027,0.0007394588104619877
all,hardcore,0.1290969365614857,0.053054036208172214
1950,electro,0.00012597631645250694,0.0003563148305298804
1960,electro,0.0007802173001902183,0.0011660496281970221
1970,electro,0.0011044979041466524,0.0011857758789975076
1980,electro,0.00631480001370918,0.006337929793031236
1990,electro,0.029643892042155968,0.023019171080447987
2000,electro,0.048541517165849375,0.03431575765812566
2010,electro,0.0007226241232580933,0.000867926773539759
all,electro,0.27980094457771326,0.2633252442098939
1950,easy listening,0.0006785697261887739,0.001324495367174673
1960,easy listening,0.0029989100618745285,0.0033556130195467417
1970,easy listening,0.0026349982349012343,0.002329667921606781
1980,easy listening,0.00499784662993916,0.003950506519580872
1990,easy listening,0.027010283396425725,0.02356288683676051
2000,easy listening,0.030648333381980863,0.022069950725458632
2010,easy listening,0.0007664285687787315,0.0010601858868366674
all,easy listening,0.2422304688521019,0.2697997850974877
1950,disco,0.00022675736961451248,0.0006413666949537847
1960,disco,0.009088867221213676,0.020515545905856115
1970,disco,0.0035333093843151284,0.0033079640787763076
1980,disco,0.008027275726547392,0.006545849281815722
1990,disco,0.025510484999136728,0.02047799638489906
2000,disco,0.028006016525169056,0.018906626620767048
2010,disco,0.0005631640797999567,0.0007807444075149965
all,disco,0.25536832790445163,0.2655019882273267
1950,80s,7.558578987150416e-05,0.0002137888983179282
1960,80s,0.00810225106959938,0.02072145975878031
1970,80s,0.005502438908460142,0.0041723899620224
1980,80s,0.01402450727995875,0.011264558789534512
1990,80s,0.03277778416823054,0.016846006784526066
2000,80s,0.028614890846014016,0.01722840252054371
2010,80s,0.0005519135928585582,0.0010020375850762677
all,80s,0.15093251126299206,0.08168289678962286
1950,indie rock,0.0001763668430335097,0.0004988407627418325
1960,indie rock,0.0018351605395711926,0.0015875798217703768
1970,indie rock,0.0036515210089926,0.003465684490396664
1980,indie rock,0.008388108160492482,0.006907923120569662
1990,indie rock,0.031052305566767708,0.02179013508552964
2000,indie rock,0.0475794194725232,0.03155335132481822
2010,indie rock,0.0004178518109340717,0.0007823532036962778
all,indie rock,0.2653305090057956,0.2617365934756308
1950,house,0.0001511715797430083,0.0004275777966358564
1960,house,0.0007355300395487228,0.0010698714925997993
1970,house,0.0013939442457902122,0.0013069807450977224
1980,house,0.005616154282517697,0.004717508242842377
1990,house,0.02624398807710389,0.01773429099952488
2000,house,0.03841512367845822,0.026678627318184104
2010,house,0.0008240849932978075,0.0008411670375120344
all,house,0.2920760672999237,0.26055238780616163
1950,male vocalist,0.0003023431594860166,0.0008551555932717128
1960,male vocalist,0.010211990601871883,0.02013716990313844
1970,male vocalist,0.004320047615363833,0.003811120083419773
1980,male vocalist,0.004422412509296078,0.0038647976064233682
1990,male vocalist,0.013457429433303726,0.010497585390636657
2000,male vocalist,0.01868157589345579,0.016047725894502374
2010,male vocalist,0.0006274993827300624,0.0010340160417442225
all,male vocalist,0.12721290391666387,0.08097830177243467
1950,vocal,0.00032753842277651805,0.000926418559377689
1960,vocal,0.0034433167698545183,0.0038094607854299678
1970,vocal,0.0033364116838721517,0.003050472981662511
1980,vocal,0.004862052888672401,0.004831691898169058
1990,vocal,0.014765849325274793,0.011583906265514834
2000,vocal,0.02696565932054899,0.01618117619934171
2010,vocal,0.0007297870161369287,0.001220612168772122
all,vocal,0.13498447301105235,0.06261388499543939
